batter,stand,if_fielding_alignment,of_fielding_alignment,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,wOBA,wOBA_Denom,ISO,batter_name,if_fielding_depth,of_fielding_depth
800765,R,,,Unkown Player,"Alfaro,Jorge",Unkown Player,Unkown Player,Unkown Player,"Vázquez,Luis",Unkown Player,"Alcántara,Kevin",Unkown Player,0.7,,0,Unknown Player,0,0
666783,R,,,Unkown Player,"Alfaro,Jorge",Unkown Player,Unkown Player,Unkown Player,"Vázquez,Luis",Unkown Player,"Alcántara,Kevin",Unkown Player,0.9,,0,"Díaz,Yusniel",0,0
678893,L,,,"Garza,Justin","Reetz,Jakson",Unkown Player,Unkown Player,Unkown Player,"Lopez,Otto","Díaz,Yusniel",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
814154,L,,,Unkown Player,"Alfaro,Jorge",Unkown Player,Unkown Player,Unkown Player,"Vázquez,Luis",Unkown Player,"Alcántara,Kevin",Unkown Player,0.0,,0,Unknown Player,0,0
680711,L,,,"Jefferies,Daulton","Reetz,Jakson",Unkown Player,Unkown Player,Unkown Player,"Lopez,Otto","Díaz,Yusniel",Unkown Player,Unkown Player,0.9,,0,Unknown Player,0,0
806068,L,Standard,Standard,"Hughes,Brandon",Unkown Player,"Rivera,Emmanuel","Alexander,Blaze","Newman,Kevin","Peterson,Jace",Unkown Player,"Mccarthy,Jake",Unkown Player,1.25,,1,Unknown Player,1,1
695670,R,Standard,Standard,"Mcgough,Scott",Unkown Player,"Rivera,Emmanuel","Alexander,Blaze","Newman,Kevin","Peterson,Jace",Unkown Player,"Mccarthy,Jake",Unkown Player,0.0,,0,Unknown Player,1,1
679754,L,Standard,Standard,"Thompson,Ryan","Moreno,Gabriel","Walker,Christian","Marte,Ketel","Suárez,Eugenio","Perdomo,Geraldo","Gurriel,Lourdes","Thomas,Alek","Carroll,Corbin",0.0,,0,Unknown Player,1,1
657709,R,Standard,Standard,"Nelson,Kyle","Moreno,Gabriel","Walker,Christian","Marte,Ketel","Suárez,Eugenio","Perdomo,Geraldo","Gurriel,Lourdes","Thomas,Alek","Carroll,Corbin",0.0,,0,"Papierski,Michael",1,1
656024,R,,,"Estévez,Carlos",Unkown Player,"Sanó,Miguel","López,Jack",Unkown Player,Unkown Player,"Marisnick,Jake",Unkown Player,"Adell,Jo",0.0,,0,"Pérez,Carlos",0,0
668876,R,,,"Banks,Tanner","Robinson,Chuckie","Sheets,Gavin","Mendick,Danny","Sosa,Lenyn","Remillard,Zach","Deloach,Zach","Payton,Mark","Colás,Oscar",0.0,,0,Unknown Player,0,0
671284,R,,,"Soriano,José","Thaiss,Matt","Sanó,Miguel","López,Jack",Unkown Player,Unkown Player,"Marisnick,Jake",Unkown Player,"Adell,Jo",0.0,,0,Unknown Player,0,0
663727,R,,,"Banda,Anthony","Nuñez,Dom",Unkown Player,Unkown Player,Unkown Player,"Schneemann,Daniel",Unkown Player,Unkown Player,Unkown Player,0.7,,0,Unknown Player,0,0
677049,L,,,"Banda,Anthony","Nuñez,Dom",Unkown Player,Unkown Player,Unkown Player,"Schneemann,Daniel",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
686863,R,,,"Banda,Anthony","Nuñez,Dom",Unkown Player,Unkown Player,Unkown Player,"Schneemann,Daniel",Unkown Player,Unkown Player,Unkown Player,0.9,,0,Unknown Player,0,0
806964,R,,,"Banda,Anthony","Nuñez,Dom",Unkown Player,Unkown Player,Unkown Player,"Schneemann,Daniel",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
691277,R,,,"Tinoco,Jesús",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
687588,L,,,"Tinoco,Jesús",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
669384,L,,,"Tinoco,Jesús",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.7,,0,Unknown Player,0,0
669413,L,,,"Barlow,Scott","Nuñez,Dom",Unkown Player,Unkown Player,Unkown Player,"Schneemann,Daniel",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
676480,R,,,"Barlow,Scott","Nuñez,Dom",Unkown Player,Unkown Player,Unkown Player,"Schneemann,Daniel",Unkown Player,Unkown Player,Unkown Player,0.0,,0,"Barrero,José",0,0
701634,R,,,"Sborz,Josh","Knizner,Andrew","Walsh,Jared","Foscue,Justin",Unkown Player,Unkown Player,"Hill,Derek",Unkown Player,"Barrero,José",0.0,,0,Unknown Player,0,0
702284,L,,,"Zastryzny,Rob",Unkown Player,"Miller,Owen",Unkown Player,"Dunn,Oliver",Unkown Player,"Hicklen,Brewer",Unkown Player,Unkown Player,2.0,,3,Unknown Player,0,0
668756,L,,,"Zastryzny,Rob",Unkown Player,"Miller,Owen",Unkown Player,"Dunn,Oliver",Unkown Player,"Hicklen,Brewer",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
669945,R,,,"Snead,Kirby",Unkown Player,"Locklear,Tyler",Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Oliva,Jared",Unkown Player,0.7,,0,Unknown Player,0,0
703155,L,,,"Milner,Hoby","Sánchez,Gary","Miller,Owen","Monasterio,Andruw","Dunn,Oliver",Unkown Player,"Hicklen,Brewer",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
681377,R,,,"Uribe,Abner","Sánchez,Gary","Miller,Owen","Monasterio,Andruw","Dunn,Oliver",Unkown Player,"Hicklen,Brewer",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
683766,R,,,"Suárez,Andrew",Unkown Player,"Mayo,Coby","Holliday,Jackson","Maton,Nick",Unkown Player,"Kjerstad,Heston","Stowers,Kyle",Unkown Player,0.0,,0,Unknown Player,0,0
800231,L,Infield shade,Standard,"Blanco,Ronel","Salazar,César","Singleton,Jon","Dubón,Mauricio","Wagner,Will","Peña,Jeremy","Julks,Corey","León,Pedro","Loperfido,Joey",0.0,,0,Unknown Player,0,1
676724,L,Infield shade,Standard,"Blanco,Ronel","Salazar,César","Singleton,Jon","Dubón,Mauricio","Wagner,Will","Peña,Jeremy","Julks,Corey","León,Pedro","Loperfido,Joey",0.0,,0,"Young,Jared",0,1
651016,L,Infield shade,Standard,"Blanco,Ronel","Salazar,César","Singleton,Jon","Dubón,Mauricio","Wagner,Will","Peña,Jeremy","Julks,Corey","León,Pedro","Loperfido,Joey",0.0,,0,Unknown Player,0,1
703766,R,Standard,Standard,"Blanco,Ronel","Salazar,César","Singleton,Jon","Dubón,Mauricio","Wagner,Will","Peña,Jeremy","Julks,Corey","León,Pedro","Loperfido,Joey",0.0,,0,Unknown Player,1,1
668667,L,Strategic,Standard,"Jay,Tyler",Unkown Player,Unkown Player,"Short,Zack",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,1
690841,R,Standard,Standard,Unkown Player,"Dingler,Dillon","Urshela,Gio",Unkown Player,"Ibáñez,Andy","Mckinstry,Zach","Greene,Riley","Meadows,Parker",Unkown Player,0.0,,0,Unknown Player,1,1
685332,L,Standard,Standard,"Fujinami,Shintaro",Unkown Player,Unkown Player,"Short,Zack",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.9,,0,Unknown Player,1,1
686984,L,Infield shade,Standard,"Kelly,Kevin","Mejía,Francisco",Unkown Player,Unkown Player,"Mead,Curtis",Unkown Player,Unkown Player,Unkown Player,"Palacios,Richie",0.0,,0,Unknown Player,0,1
691003,L,Standard,Standard,Unkown Player,"Garcia,Aramis",Unkown Player,"Quiroz,Esteban",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
691938,R,Standard,Standard,Unkown Player,"Garcia,Aramis",Unkown Player,"Quiroz,Esteban",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,1.25,,1,Unknown Player,1,1
656669,R,Standard,Standard,"Adam,Jason","Mejía,Francisco",Unkown Player,Unkown Player,"Mead,Curtis",Unkown Player,Unkown Player,Unkown Player,"Palacios,Richie",0.0,,0,"Luplow,Jordan",1,1
699082,R,Standard,Standard,"Contreras,Roansy","Koch,Grant","Lamb,Jake","Williams,Alika","Triolo,Jared","Gonzales,Nick","Celestino,Gilberto","Mckinney,Billy","Olivares,Edward",0.0,,0,Unknown Player,1,1
806962,R,Standard,Standard,"Fleming,Josh","Koch,Grant","Lamb,Jake","Williams,Alika","Triolo,Jared","Gonzales,Nick","Mckinney,Billy","Celestino,Gilberto","Olivares,Edward",0.9,,0,Unknown Player,1,1
672832,R,,,Unkown Player,"O'keefe,Brian",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,"Pineda,Israel",0,0
694185,R,,,"Weems,Jordan","Pineda,Israel","Yepez,Juan","Nuñez,Nasim",Unkown Player,"Lipscomb,Trey","Call,Alex","Young,Jacob","Wood,James",0.0,,0,Unknown Player,0,0
684922,R,,,"Barnes,Jacob","Pineda,Israel","Yepez,Juan","Nuñez,Nasim",Unkown Player,"Lipscomb,Trey","Call,Alex","Young,Jacob","Wood,James",0.0,,0,Unknown Player,0,0
676812,R,,,"Finnegan,Kyle","Ruiz,Keibert","Gallo,Joey","García,Luis","Vargas,Ildemaro","Lipscomb,Trey","Call,Alex","Robles,Víctor","Wood,James",0.0,,0,Unknown Player,0,0
684576,R,,,"Williams,Trevor","Ruiz,Keibert","Gallo,Joey","García,Luis","Vargas,Ildemaro","Abrams,Cj","Winker,Jesse","Robles,Víctor","Thomas,Lane",0.0,,0,Unknown Player,0,0
683104,R,,,Unkown Player,"Papierski,Michael",Unkown Player,"Bliss,Ryan",Unkown Player,Unkown Player,"Trammell,Taylor","Taylor,Samad","Anderson,Brian",0.0,,0,Unknown Player,0,0
669023,R,,,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Bolt,Skye",0.0,,0,"Downs,Jeter",0,0
687136,R,,,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Bolt,Skye",0.7,,0,Unknown Player,0,0
621450,R,,,"Misiewicz,Anthony","Torrens,Luis",Unkown Player,Unkown Player,Unkown Player,"Downs,Jeter",Unkown Player,"Lockridge,Brandon",Unkown Player,0.0,,0,"Bolt,Skye",0,0
689688,R,,,"Misiewicz,Anthony","Torrens,Luis",Unkown Player,Unkown Player,Unkown Player,"Downs,Jeter",Unkown Player,"Lockridge,Brandon",Unkown Player,0.0,,0,Unknown Player,0,0
680672,L,,,"Misiewicz,Anthony","Torrens,Luis",Unkown Player,Unkown Player,Unkown Player,"Downs,Jeter",Unkown Player,"Lockridge,Brandon",Unkown Player,0.9,,0,Unknown Player,0,0
700845,R,,,"Misiewicz,Anthony","Torrens,Luis",Unkown Player,Unkown Player,Unkown Player,"Downs,Jeter",Unkown Player,"Lockridge,Brandon",Unkown Player,0.0,,0,Unknown Player,0,0
685300,L,,,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Bolt,Skye",0.0,,0,Unknown Player,0,0
807746,R,,,"De los santos,Yerry","Torrens,Luis",Unkown Player,Unkown Player,Unkown Player,"Downs,Jeter",Unkown Player,"Lockridge,Brandon",Unkown Player,0.0,,0,Unknown Player,0,0
691720,R,Standard,Standard,Unkown Player,"Hudson,Joe",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
685580,L,Standard,Standard,"Carasiti,Matt",Unkown Player,Unkown Player,"Kaiser,Connor",Unkown Player,Unkown Player,Unkown Player,"Zimmer,Bradley","Toglia,Michael",0.0,,0,Unknown Player,1,1
690958,R,Standard,Standard,"Carasiti,Matt",Unkown Player,Unkown Player,"Kaiser,Connor",Unkown Player,Unkown Player,Unkown Player,"Zimmer,Bradley","Toglia,Michael",0.9,,0,Unknown Player,1,1
680837,L,,,Unkown Player,"Nuñez,Dom",Unkown Player,Unkown Player,Unkown Player,"Schneemann,Daniel",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
814806,L,,,"Pennington,Walter","Porter,Logan","Lester,Josh",Unkown Player,"Alexander,Cj",Unkown Player,"Velázquez,Nelson",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
687731,R,,,Unkown Player,"Naylor,Bo","Naylor,Josh","Giménez,Andrés","Ramírez,José","Arias,Gabriel","Kwan,Steven","Straw,Myles","Brennan,Will",1.25,,1,Unknown Player,0,0
686523,L,,,"Carrasco,Carlos","Naylor,Bo","Naylor,Josh","Giménez,Andrés","Ramírez,José","Arias,Gabriel","Kwan,Steven","Straw,Myles","Brennan,Will",0.0,,0,Unknown Player,0,0
543592,R,,,"Carrasco,Carlos","Naylor,Bo","Naylor,Josh","Giménez,Andrés","Ramírez,José","Arias,Gabriel","Kwan,Steven","Straw,Myles","Brennan,Will",0.9,,0,"Nola,Austin",0,0
694206,R,,,Unkown Player,"Reetz,Jakson","Brooks,Trenton","Wisely,Brett",Unkown Player,"Walton,Donovan",Unkown Player,"Meckler,Wade",Unkown Player,0.0,,0,Unknown Player,0,0
673901,R,,,Unkown Player,"Haase,Eric","Bauers,Jake",Unkown Player,"Ortiz,Joey","Turang,Brice",Unkown Player,"Perkins,Blake",Unkown Player,0.0,,0,Unknown Player,0,0
685277,R,,,Unkown Player,"Murphy,Tom","Brooks,Trenton","Wisely,Brett",Unkown Player,"Walton,Donovan",Unkown Player,"Meckler,Wade",Unkown Player,0.0,,0,Unknown Player,0,0
665987,R,,,"García,Deivi","Robinson,Chuckie","Sheets,Gavin","Lopez,Nicky","Moustakas,Mike","Dejong,Paul","Benintendi,Andrew","Robert,Luis","Pillar,Kevin",0.0,,0,Unknown Player,0,0
801442,L,,,"García,Deivi","Robinson,Chuckie","Sheets,Gavin","Lopez,Nicky","Moustakas,Mike","Dejong,Paul","Benintendi,Andrew","Robert,Luis","Pillar,Kevin",0.0,,0,Unknown Player,0,0
669336,R,,,"García,Deivi","Robinson,Chuckie","Sheets,Gavin","Lopez,Nicky","Moustakas,Mike","Dejong,Paul","Benintendi,Andrew","Robert,Luis","Pillar,Kevin",0.0,,0,Unknown Player,0,0
688457,L,,,"García,Deivi","Robinson,Chuckie","Sheets,Gavin","Lopez,Nicky","Moustakas,Mike","Dejong,Paul","Benintendi,Andrew","Robert,Luis","Pillar,Kevin",0.9,,0,Unknown Player,0,0
674646,L,,,"García,Deivi","Robinson,Chuckie","Sheets,Gavin","Lopez,Nicky","Moustakas,Mike","Dejong,Paul","Benintendi,Andrew","Robert,Luis","Pillar,Kevin",0.7,,0,Unknown Player,0,0
506702,L,,,"García,Deivi","Robinson,Chuckie","Sheets,Gavin","Lopez,Nicky","Moustakas,Mike","Dejong,Paul","Benintendi,Andrew","Robert,Luis","Pillar,Kevin",0.0,,0,"León,Sandy",0,0
668472,L,,,"Hill,Tim","Robinson,Chuckie","Vaughn,Andrew","Lopez,Nicky","Moustakas,Mike","Dejong,Paul","Benintendi,Andrew","Robert,Luis","Pillar,Kevin",0.0,,0,"Pratto,Nick",0,0
669398,L,,,Unkown Player,Unkown Player,"Goodrum,Niko",Unkown Player,"Helman,Michael",Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
676509,R,,,"Alcalá,Jorge",Unkown Player,"Goodrum,Niko",Unkown Player,"Helman,Michael",Unkown Player,Unkown Player,Unkown Player,Unkown Player,2.0,,3,Unknown Player,0,0
694974,R,Standard,Standard,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
672850,R,Standard,Standard,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
677943,R,Standard,Standard,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.7,,0,Unknown Player,1,1
689858,R,Standard,Standard,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.9,,0,Unknown Player,1,1
695461,R,Standard,Standard,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
689763,R,Standard,Standard,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
663584,R,Standard,Standard,"Sánchez,Sixto","Bethancourt,Christian",Unkown Player,Unkown Player,"Bride,Jonah",Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
641820,R,Standard,Standard,Unkown Player,Unkown Player,Unkown Player,"Short,Zack","Wendle,Joey","Iglesias,Jose",Unkown Player,Unkown Player,Unkown Player,0.9,,0,"Mancini,Trey",1,1
683500,R,,,"Andrews,Clayton","Rortvedt,Ben","Rojas,José","Torrens,Luis","Groshans,Jordan","Cabrera,Oswaldo","González,Luis",Unkown Player,"González,Oscar",0.0,,0,Unknown Player,0,0
683061,L,,,"Priester,Quinn","Koch,Grant","Mckinney,Billy","Gonzales,Nick",Unkown Player,"Williams,Alika","Olivares,Edward","Celestino,Gilberto","Palacios,Joshua",0.0,,0,Unknown Player,0,0
802066,R,,,"Garcia,Robert","Millas,Drew","Yepez,Juan","Lipscomb,Trey",Unkown Player,"Nuñez,Nasim","Call,Alex","Crews,Dylan","Wood,James",0.0,,0,Unknown Player,0,0
693409,L,,,"Garcia,Robert","Millas,Drew","Yepez,Juan","Lipscomb,Trey",Unkown Player,"Nuñez,Nasim","Call,Alex","Crews,Dylan","Wood,James",0.9,,0,Unknown Player,0,0
699031,R,,,"Garcia,Robert","Millas,Drew","Yepez,Juan","Lipscomb,Trey",Unkown Player,"Nuñez,Nasim","Call,Alex","Crews,Dylan","Wood,James",0.0,,0,Unknown Player,0,0
688963,L,,,"Garcia,Robert","Millas,Drew","Yepez,Juan","Lipscomb,Trey",Unkown Player,"Nuñez,Nasim","Call,Alex","Crews,Dylan","Wood,James",0.0,,0,Unknown Player,0,0
703612,L,,,Unkown Player,"Pagés,Pedro",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Siani,Michael",Unkown Player,0.0,,0,Unknown Player,0,0
692390,R,,,"Bleier,Richard","Millas,Drew","Yepez,Juan","Lipscomb,Trey",Unkown Player,"Nuñez,Nasim","Call,Alex","Crews,Dylan","Wood,James",0.0,,0,Unknown Player,0,0
663845,L,,,"Floro,Dylan","Millas,Drew","Yepez,Juan","Lipscomb,Trey",Unkown Player,"Nuñez,Nasim","Young,Jacob","Crews,Dylan","Wood,James",1.25,,1,"Rivas,Alfonso",0,0
544725,L,,,"Parsons,Wes",Unkown Player,"Horwitz,Spencer",Unkown Player,Unkown Player,Unkown Player,"Berroa,Steward","Eden,Cam",Unkown Player,0.9,,0,"García,Leury",0,0
686490,R,,,Unkown Player,Unkown Player,"Guillorme,Luis","García,Leury",Unkown Player,Unkown Player,"Wall,Forrest",Unkown Player,Unkown Player,0.0,,0,"Eden,Cam",0,0
671287,L,,,Unkown Player,Unkown Player,"Guillorme,Luis","García,Leury",Unkown Player,Unkown Player,"Wall,Forrest",Unkown Player,Unkown Player,0.7,,0,Unknown Player,0,0
500871,L,,,"Johnson,Pierce","Murphy,Sean","Olson,Matt","Albies,Ozzie","Riley,Austin","Arcia,Orlando","Kelenic,Jarred","Harris,Michael","Acuña,Ronald",0.0,,0,"Escobar,Eduardo",0,0
595956,R,,,Unkown Player,"Bañuelos,David","Nevin,Tyler","Wong,Kolten","Mayo,Coby","Maton,Nick","Stowers,Kyle","Cowser,Colton","Kjerstad,Heston",0.0,,0,"Gallagher,Cam",0,0
668860,R,,,Unkown Player,"Hamilton,Caleb","Wagaman,Eric",Unkown Player,Unkown Player,"López,Jack",Unkown Player,Unkown Player,"Adell,Jo",2.0,,3,Unknown Player,0,0
665989,R,,,Unkown Player,"Hamilton,Caleb","Wagaman,Eric",Unkown Player,Unkown Player,"López,Jack",Unkown Player,Unkown Player,"Adell,Jo",0.0,,0,Unknown Player,0,0
694304,L,,,"Mcarthur,James","León,Sandy",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
701817,L,,,"Strickland,Hunter","Hamilton,Caleb","Sanó,Miguel","López,Jack",Unkown Player,"Neto,Zach","Marisnick,Jake","Moniak,Mickey","Adell,Jo",0.0,,0,Unknown Player,0,0
686977,R,,,"Holman,Grant","Mccann,Kyle",Unkown Player,Unkown Player,Unkown Player,"Hernaiz,Darell","Park,Hoy",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
678706,L,,,"Holman,Grant","Mccann,Kyle",Unkown Player,Unkown Player,Unkown Player,"Hernaiz,Darell","Park,Hoy",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
687310,R,,,"Lovelady,Richard","Amaya,Miguel",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Canario,Alexander",0.0,,0,Unknown Player,0,0
815151,R,,,"Avila,Nick","Bart,Joey","Sandoval,Pablo","Fitzgerald,Tyler",Unkown Player,"Luciano,Marco","Sabol,Blake",Unkown Player,"Wade,Lamonte",0.0,,0,Unknown Player,0,0
701544,R,,,"Avila,Nick","Bart,Joey","Sandoval,Pablo","Fitzgerald,Tyler",Unkown Player,"Luciano,Marco","Sabol,Blake",Unkown Player,"Wade,Lamonte",0.9,,0,Unknown Player,0,0
812470,L,,,"Avila,Nick","Bart,Joey","Sandoval,Pablo","Fitzgerald,Tyler",Unkown Player,"Luciano,Marco","Sabol,Blake",Unkown Player,"Wade,Lamonte",0.0,,0,Unknown Player,0,0
687272,L,,,"Avila,Nick","Bart,Joey","Sandoval,Pablo","Fitzgerald,Tyler",Unkown Player,"Luciano,Marco","Sabol,Blake",Unkown Player,"Wade,Lamonte",0.0,,0,Unknown Player,0,0
462101,R,Standard,Standard,"Molina,Anthony",Unkown Player,"Toglia,Michael",Unkown Player,"Montes,Coco","Schunk,Aaron",Unkown Player,"Hilliard,Sam","Zimmer,Bradley",0.0,,0,"Andrus,Elvis",1,1
519058,L,,,Unkown Player,Unkown Player,"Martini,Nick",Unkown Player,"Encarnacion-strand,Christian","De la cruz,Elly","Hurtubise,Jacob","Benson,Will","Thompson,Bubba",0.0,,0,"Moustakas,Mike",0,0
664731,R,,,"Toussaint,Touki","Stassi,Max","Sheets,Gavin","Mendick,Danny","Moustakas,Mike","Remillard,Zach","Payton,Mark","Ortega,Rafael","Pillar,Kevin",0.0,,0,"Higgins,P. j.",0,0
545358,R,,,"Gilbert,Tyler","Maile,Luke","Martini,Nick",Unkown Player,"Encarnacion-strand,Christian","De la cruz,Elly","Hurtubise,Jacob","Benson,Will","Thompson,Bubba",0.0,,0,"Stassi,Max",0,0
701398,R,,,"Kopech,Michael","Maldonado,Martín","Vaughn,Andrew","Lopez,Nicky","Moustakas,Mike","Dejong,Paul","Benintendi,Andrew","Robert,Luis","Fletcher,Dominic",0.0,,0,Unknown Player,0,0
694200,L,,,"Duffy,Danny",Unkown Player,Unkown Player,"Foscue,Justin",Unkown Player,Unkown Player,"Harris,Dustin",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
681114,L,,,"Duffy,Danny",Unkown Player,Unkown Player,"Foscue,Justin",Unkown Player,Unkown Player,"Harris,Dustin",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
694673,L,,,"Wilson,Justin","Stephenson,Tyler","Ford,Mike",Unkown Player,Unkown Player,"González,Erik",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
680890,L,,,"Wilson,Justin","Stephenson,Tyler","Ford,Mike",Unkown Player,Unkown Player,"González,Erik",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
691398,L,,,"Duffy,Danny",Unkown Player,Unkown Player,"Foscue,Justin",Unkown Player,Unkown Player,"Harris,Dustin",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
698941,R,Strategic,Standard,Unkown Player,"Henry,Payton","Horwitz,Spencer",Unkown Player,"Espinal,Santiago",Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.9,,0,Unknown Player,0,1
682722,R,Standard,Standard,Unkown Player,"Henry,Payton","Horwitz,Spencer",Unkown Player,"Espinal,Santiago",Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
695596,R,Standard,Standard,"Ramírez,Yohan","Nido,Tomás",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.9,,0,Unknown Player,1,1
811210,L,Standard,Standard,"Ramírez,Yohan","Nido,Tomás",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
